# GREAT version 4.0.4	Species assembly: mm10	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Human Phenotype	HP:0003212	Increased IgE level	361	8.433351e-2	1.000000e+0	1.000000e+0	1.135182e+1	8.809162e-2	1	2.598573e-4	2.949853e-3	773	1.930742e-1	1.000000e+0	1.000000e+0	4.725044e+0	2.116382e-1	1	8	1.766784e-3	1.250000e-1	MSPC_Peak_79	Stat3
Human Phenotype	HP:0011001	Increased bone mineral density	362	8.458336e-2	1.000000e+0	1.000000e+0	2.432451e+0	1.644432e+0	4	4.850832e-3	1.179941e-2	218	3.296673e-2	1.000000e+0	9.933874e-1	3.286987e+0	1.216920e+0	4	46	7.067138e-3	8.695652e-2	MSPC_Peak_12,MSPC_Peak_186,MSPC_Peak_203,MSPC_Peak_27	Fam111a,Snx10,Tnfrsf11a,Trps1
Human Phenotype	HP:0002615	Hypotension	363	8.458985e-2	1.000000e+0	1.000000e+0	2.928172e+0	1.024530e+0	3	3.022213e-3	8.849558e-3	766	1.878386e-1	1.000000e+0	1.000000e+0	2.520024e+0	7.936434e-1	2	30	3.533569e-3	6.666667e-2	MSPC_Peak_170,MSPC_Peak_172,MSPC_Peak_303	Lmnb1,Nr3c2
Human Phenotype	HP:0030177	Abnormality of peripheral nervous system electrophysiology	364	8.461163e-2	1.000000e+0	1.000000e+0	2.161565e+0	2.313138e+0	5	6.823417e-3	1.474926e-2	259	4.852298e-2	1.000000e+0	1.000000e+0	2.520024e+0	1.984108e+0	5	75	8.833922e-3	6.666667e-2	MSPC_Peak_202,MSPC_Peak_219,MSPC_Peak_294,MSPC_Peak_316,MSPC_Peak_43	Atxn1,Ctdp1,Dync1h1,Ercc3,Opa1
Human Phenotype	HP:0003431	Decreased motor nerve conduction velocity	365	8.544305e-2	1.000000e+0	1.000000e+0	2.915296e+0	1.029055e+0	3	3.035561e-3	8.849558e-3	356	6.911432e-2	1.000000e+0	1.000000e+0	3.150029e+0	9.523720e-1	3	36	5.300353e-3	8.333333e-2	MSPC_Peak_202,MSPC_Peak_219,MSPC_Peak_294	Atxn1,Ctdp1,Dync1h1
Human Phenotype	HP:0003327	Axial muscle weakness	366	8.552566e-2	1.000000e+0	1.000000e+0	1.118642e+1	8.939408e-2	1	2.636994e-4	2.949853e-3	551	1.254692e-1	1.000000e+0	1.000000e+0	7.560071e+0	1.322739e-1	1	5	1.766784e-3	2.000000e-1	MSPC_Peak_316	Bin1
Human Phenotype	HP:0011410	Caesarian section	367	8.559172e-2	1.000000e+0	1.000000e+0	1.117739e+1	8.946630e-2	1	2.639124e-4	2.949853e-3	274	5.221091e-2	1.000000e+0	1.000000e+0	1.890018e+1	5.290956e-2	1	2	1.766784e-3	5.000000e-1	MSPC_Peak_43	Opa1
Human Phenotype	HP:0005194	Flattened metatarsal heads	368	8.562603e-2	1.000000e+0	1.000000e+0	1.117271e+1	8.950382e-2	1	2.640231e-4	2.949853e-3	274	5.221091e-2	1.000000e+0	1.000000e+0	1.890018e+1	5.290956e-2	1	2	1.766784e-3	5.000000e-1	MSPC_Peak_16	Ihh
Human Phenotype	HP:0003119	Abnormality of lipid metabolism	369	8.579393e-2	1.000000e+0	1.000000e+0	2.152249e+0	2.323151e+0	5	6.852954e-3	1.474926e-2	836	2.077433e-1	1.000000e+0	1.000000e+0	1.588250e+0	3.148119e+0	5	119	8.833922e-3	4.201681e-2	MSPC_Peak_113,MSPC_Peak_287,MSPC_Peak_34,MSPC_Peak_67,MSPC_Peak_75	Cpt1a,Ldlrap1,Psmb8,Slc22a5,Stx11
Human Phenotype	HP:0008568	Vestibular areflexia	370	8.593105e-2	1.000000e+0	1.000000e+0	1.113123e+1	8.983737e-2	1	2.650070e-4	2.949853e-3	274	5.221091e-2	1.000000e+0	1.000000e+0	1.890018e+1	5.290956e-2	1	2	1.766784e-3	5.000000e-1	MSPC_Peak_251	Clic5
Human Phenotype	HP:0001339	Lissencephaly	371	8.631288e-2	1.000000e+0	1.000000e+0	2.902341e+0	1.033648e+0	3	3.049110e-3	8.849558e-3	345	6.457222e-2	1.000000e+0	1.000000e+0	3.240030e+0	9.259173e-1	3	35	5.300353e-3	8.571429e-2	MSPC_Peak_146,MSPC_Peak_176,MSPC_Peak_190	Kif2a,Large1,Tubb3
Human Phenotype	HP:0010628	Facial palsy	372	8.733598e-2	1.000000e+0	1.000000e+0	1.972135e+0	3.042388e+0	6	8.974597e-3	1.769912e-2	231	3.857594e-2	1.000000e+0	1.000000e+0	2.412789e+0	2.486749e+0	6	94	1.060071e-2	6.382979e-2	MSPC_Peak_110,MSPC_Peak_146,MSPC_Peak_176,MSPC_Peak_186,MSPC_Peak_316,MSPC_Peak_57	Agrn,Bin1,Chd7,Large1,Snx10,Tubb3
Human Phenotype	HP:0002817	Abnormality of the upper limb	373	8.789020e-2	1.000000e+0	1.000000e+0	1.291689e+0	2.399959e+1	31	7.079525e-2	9.144543e-2	22	2.315257e-3	1.000000e+0	6.913147e-1	1.730888e+0	1.790989e+1	31	677	5.477032e-2	4.579025e-2	MSPC_Peak_110,MSPC_Peak_126,MSPC_Peak_136,MSPC_Peak_14,MSPC_Peak_140,MSPC_Peak_142,MSPC_Peak_146,MSPC_Peak_149,MSPC_Peak_15,MSPC_Peak_152,MSPC_Peak_16,MSPC_Peak_164,MSPC_Peak_176,MSPC_Peak_187,MSPC_Peak_202,MSPC_Peak_203,MSPC_Peak_221,MSPC_Peak_233,MSPC_Peak_234,MSPC_Peak_241,MSPC_Peak_245,MSPC_Peak_250,MSPC_Peak_254,MSPC_Peak_271,MSPC_Peak_287,MSPC_Peak_294,MSPC_Peak_3,MSPC_Peak_301,MSPC_Peak_316,MSPC_Peak_333,MSPC_Peak_45	Akt3,B2m,Bin1,Blm,Bmp2,Ccnd2,Cdh3,Chd7,Col17a1,Ctdp1,Cyp2r1,Dync1h1,Fermt1,Fgf10,Herc1,Ihh,Kit,Kras,Large1,Masp1,Mycn,Nod2,Pdgfra,Plod2,Psmb8,Rab33b,Samhd1,Smad3,Trps1,Tubb3,Twist2
Human Phenotype	HP:0002894	Neoplasm of the pancreas	374	8.800368e-2	1.000000e+0	1.000000e+0	1.085696e+1	9.210681e-2	1	2.717015e-4	2.949853e-3	710	1.711397e-1	1.000000e+0	1.000000e+0	5.400050e+0	1.851835e-1	1	7	1.766784e-3	1.428571e-1	MSPC_Peak_140	Kras
Human Phenotype	HP:0001166	Arachnodactyly	375	8.859362e-2	1.000000e+0	1.000000e+0	2.392063e+0	1.672197e+0	4	4.932733e-3	1.179941e-2	1080	3.055926e-1	1.000000e+0	1.000000e+0	1.800017e+0	1.111101e+0	2	42	3.533569e-3	4.761905e-2	MSPC_Peak_241,MSPC_Peak_245,MSPC_Peak_250,MSPC_Peak_254	Herc1,Smad3
Human Phenotype	HP:0002748	Rickets	376	8.930087e-2	1.000000e+0	1.000000e+0	4.021014e+0	4.973870e-1	2	1.467218e-3	5.899705e-3	608	1.317629e-1	1.000000e+0	1.000000e+0	3.150029e+0	6.349147e-1	2	24	3.533569e-3	8.333333e-2	MSPC_Peak_140,MSPC_Peak_233	Cyp2r1,Kras
Human Phenotype	HP:0011224	Ablepharon	377	8.969628e-2	1.000000e+0	1.000000e+0	1.064238e+1	9.396395e-2	1	2.771798e-4	2.949853e-3	274	5.221091e-2	1.000000e+0	1.000000e+0	1.890018e+1	5.290956e-2	1	2	1.766784e-3	5.000000e-1	MSPC_Peak_15	Twist2
Human Phenotype	HP:0001386	Joint swelling	378	8.987815e-2	1.000000e+0	1.000000e+0	1.061980e+1	9.416370e-2	1	2.777690e-4	2.949853e-3	551	1.254692e-1	1.000000e+0	1.000000e+0	7.560071e+0	1.322739e-1	1	5	1.766784e-3	2.000000e-1	MSPC_Peak_164	Nod2
Human Phenotype	HP:0005263	Gastritis	379	9.028126e-2	1.000000e+0	1.000000e+0	1.057009e+1	9.460661e-2	1	2.790755e-4	2.949853e-3	462	1.017004e-1	1.000000e+0	1.000000e+0	9.450088e+0	1.058191e-1	1	4	1.766784e-3	2.500000e-1	MSPC_Peak_140	Kras
Human Phenotype	HP:0200123	Chronic hepatitis	380	9.108720e-2	1.000000e+0	1.000000e+0	1.047201e+1	9.549267e-2	1	2.816893e-4	2.949853e-3	551	1.254692e-1	1.000000e+0	1.000000e+0	7.560071e+0	1.322739e-1	1	5	1.766784e-3	2.000000e-1	MSPC_Peak_281	C4b
Human Phenotype	HP:0008843	Hip osteoarthritis	381	9.192336e-2	1.000000e+0	1.000000e+0	1.037207e+1	9.641279e-2	1	2.844035e-4	2.949853e-3	551	1.254692e-1	1.000000e+0	1.000000e+0	7.560071e+0	1.322739e-1	1	5	1.766784e-3	2.000000e-1	MSPC_Peak_254	Smad3
Human Phenotype	HP:0007006	Dorsal column degeneration	382	9.277293e-2	1.000000e+0	1.000000e+0	1.027237e+1	9.734853e-2	1	2.871638e-4	2.949853e-3	121	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_219	Atxn1
Human Phenotype	HP:0000554	Uveitis	383	9.313540e-2	1.000000e+0	1.000000e+0	1.023039e+1	9.774802e-2	1	2.883423e-4	2.949853e-3	551	1.254692e-1	1.000000e+0	1.000000e+0	7.560071e+0	1.322739e-1	1	5	1.766784e-3	2.000000e-1	MSPC_Peak_164	Nod2
Human Phenotype	HP:0006429	Broad femoral neck	384	9.395355e-2	1.000000e+0	1.000000e+0	1.013681e+1	9.865035e-2	1	2.910040e-4	2.949853e-3	773	1.930742e-1	1.000000e+0	1.000000e+0	4.725044e+0	2.116382e-1	1	8	1.766784e-3	1.250000e-1	MSPC_Peak_301	Rab33b
Human Phenotype	HP:0000759	Abnormal peripheral nervous system morphology	385	9.433882e-2	1.000000e+0	1.000000e+0	1.441701e+0	1.109800e+1	16	3.273747e-2	4.719764e-2	98	1.851241e-2	1.000000e+0	1.000000e+0	1.722548e+0	1.044964e+1	18	395	3.180212e-2	4.556962e-2	MSPC_Peak_110,MSPC_Peak_12,MSPC_Peak_140,MSPC_Peak_146,MSPC_Peak_164,MSPC_Peak_176,MSPC_Peak_186,MSPC_Peak_202,MSPC_Peak_219,MSPC_Peak_294,MSPC_Peak_303,MSPC_Peak_316,MSPC_Peak_333,MSPC_Peak_43,MSPC_Peak_50,MSPC_Peak_57	Agrn,Atxn1,Bin1,Chd7,Ctdp1,Dync1h1,Ercc3,Kit,Kras,Large1,Lmnb1,Nod2,Opa1,Pdgfra,Snx10,Tbk1,Tnfrsf11a,Tubb3
Human Phenotype	HP:0100533	Inflammatory abnormality of the eye	386	9.434234e-2	1.000000e+0	1.000000e+0	2.790284e+0	1.075159e+0	3	3.171562e-3	8.849558e-3	617	1.335548e-1	1.000000e+0	1.000000e+0	2.362522e+0	1.269829e+0	3	48	5.300353e-3	6.250000e-2	MSPC_Peak_160,MSPC_Peak_164,MSPC_Peak_287	Nod2,Psmb8,Usb1
Human Phenotype	HP:0002366	Abnormal lower motor neuron morphology	387	9.499042e-2	1.000000e+0	1.000000e+0	1.002054e+1	9.979506e-2	1	2.943807e-4	2.949853e-3	844	2.144293e-1	1.000000e+0	1.000000e+0	4.200039e+0	2.380930e-1	1	9	1.766784e-3	1.111111e-1	MSPC_Peak_50	Tbk1
Human Phenotype	HP:0008496	Multiple rows of eyelashes	388	9.537459e-2	1.000000e+0	1.000000e+0	9.978096e+0	1.002195e-1	1	2.956328e-4	2.949853e-3	462	1.017004e-1	1.000000e+0	1.000000e+0	9.450088e+0	1.058191e-1	1	4	1.766784e-3	2.500000e-1	MSPC_Peak_15	Twist2
Human Phenotype	HP:0030319	Weakness of facial musculature	389	9.557110e-2	1.000000e+0	1.000000e+0	1.922955e+0	3.120198e+0	6	9.204125e-3	1.769912e-2	242	4.206495e-2	1.000000e+0	1.000000e+0	2.362522e+0	2.539659e+0	6	96	1.060071e-2	6.250000e-2	MSPC_Peak_110,MSPC_Peak_146,MSPC_Peak_176,MSPC_Peak_186,MSPC_Peak_316,MSPC_Peak_57	Agrn,Bin1,Chd7,Large1,Snx10,Tubb3
Human Phenotype	HP:0006824	Cranial nerve paralysis	390	9.564140e-2	1.000000e+0	1.000000e+0	1.922555e+0	3.120847e+0	6	9.206037e-3	1.769912e-2	268	5.163342e-2	1.000000e+0	1.000000e+0	2.245566e+0	2.671933e+0	6	101	1.060071e-2	5.940594e-2	MSPC_Peak_110,MSPC_Peak_146,MSPC_Peak_176,MSPC_Peak_186,MSPC_Peak_316,MSPC_Peak_57	Agrn,Bin1,Chd7,Large1,Snx10,Tubb3
Human Phenotype	HP:0011354	Generalized abnormality of skin	391	9.572766e-2	1.000000e+0	1.000000e+0	1.481584e+0	9.449345e+0	14	2.787417e-2	4.129794e-2	247	4.484347e-2	1.000000e+0	1.000000e+0	1.629326e+0	9.206263e+0	15	348	2.650177e-2	4.310345e-2	MSPC_Peak_126,MSPC_Peak_136,MSPC_Peak_15,MSPC_Peak_152,MSPC_Peak_163,MSPC_Peak_232,MSPC_Peak_24,MSPC_Peak_254,MSPC_Peak_271,MSPC_Peak_287,MSPC_Peak_3,MSPC_Peak_316,MSPC_Peak_333,MSPC_Peak_45	Akt3,Blm,Cdh3,Ercc3,Fas,Fermt1,Hfe,Kit,Masp1,Pdgfra,Psmb8,Samhd1,Smad3,Twist2,Usp18
Human Phenotype	HP:0000131	Uterine leiomyoma	392	9.587280e-2	1.000000e+0	1.000000e+0	9.923565e+0	1.007702e-1	1	2.972573e-4	2.949853e-3	371	7.728680e-2	1.000000e+0	1.000000e+0	1.260012e+1	7.936434e-2	1	3	1.766784e-3	3.333333e-1	MSPC_Peak_52	Hmga2
Human Phenotype	HP:0004100	Abnormality of the 2nd finger	393	9.594645e-2	1.000000e+0	1.000000e+0	2.769386e+0	1.083273e+0	3	3.195494e-3	8.849558e-3	45	6.609170e-3	1.000000e+0	9.647919e-1	7.560071e+0	3.968217e-1	3	15	5.300353e-3	2.000000e-1	MSPC_Peak_136,MSPC_Peak_16,MSPC_Peak_234	Bmp2,Ihh,Mycn
Human Phenotype	HP:0002963	Abnormal delayed hypersensitivity skin test	394	9.610020e-2	1.000000e+0	1.000000e+0	9.898862e+0	1.010217e-1	1	2.979992e-4	2.949853e-3	773	1.930742e-1	1.000000e+0	1.000000e+0	4.725044e+0	2.116382e-1	1	8	1.766784e-3	1.250000e-1	MSPC_Peak_24	Fas
Human Phenotype	HP:0010902	Abnormality of glutamine family amino acid metabolism	395	9.623407e-2	1.000000e+0	1.000000e+0	3.845691e+0	5.200626e-1	2	1.534108e-3	5.899705e-3	333	5.843717e-2	1.000000e+0	1.000000e+0	5.040047e+0	3.968217e-1	2	15	3.533569e-3	1.333333e-1	MSPC_Peak_12,MSPC_Peak_221	Plod2,Tnfrsf11a
Human Phenotype	HP:0007178	Motor polyneuropathy	396	9.656827e-2	1.000000e+0	1.000000e+0	9.848382e+0	1.015395e-1	1	2.995266e-4	2.949853e-3	640	1.486101e-1	1.000000e+0	1.000000e+0	6.300059e+0	1.587287e-1	1	6	1.766784e-3	1.666667e-1	MSPC_Peak_294	Ctdp1
Human Phenotype	HP:0000217	Xerostomia	397	9.681250e-2	1.000000e+0	1.000000e+0	3.831913e+0	5.219325e-1	2	1.539624e-3	5.899705e-3	64	9.764519e-3	1.000000e+0	1.000000e+0	1.260012e+1	1.587287e-1	2	6	3.533569e-3	3.333333e-1	MSPC_Peak_187,MSPC_Peak_243	Chrm3,Fgf10
Human Phenotype	HP:0000537	Epicanthus inversus	398	9.732217e-2	1.000000e+0	1.000000e+0	9.768095e+0	1.023741e-1	1	3.019885e-4	2.949853e-3	551	1.254692e-1	1.000000e+0	1.000000e+0	7.560071e+0	1.322739e-1	1	5	1.766784e-3	2.000000e-1	MSPC_Peak_45	Masp1
Human Phenotype	HP:0001216	Delayed ossification of carpal bones	399	9.758863e-2	1.000000e+0	1.000000e+0	9.740015e+0	1.026692e-1	1	3.028591e-4	2.949853e-3	773	1.930742e-1	1.000000e+0	1.000000e+0	4.725044e+0	2.116382e-1	1	8	1.766784e-3	1.250000e-1	MSPC_Peak_16	Ihh
Human Phenotype	HP:0006109	Absent phalangeal crease	400	9.771215e-2	1.000000e+0	1.000000e+0	3.810727e+0	5.248343e-1	2	1.548184e-3	5.899705e-3	233	3.868762e-2	1.000000e+0	1.000000e+0	6.300059e+0	3.174573e-1	2	12	3.533569e-3	1.666667e-1	MSPC_Peak_16,MSPC_Peak_45	Ihh,Masp1
Human Phenotype	HP:0011073	Abnormality of dental color	401	9.780474e-2	1.000000e+0	1.000000e+0	9.717352e+0	1.029087e-1	1	3.035655e-4	2.949853e-3	773	1.930742e-1	1.000000e+0	1.000000e+0	4.725044e+0	2.116382e-1	1	8	1.766784e-3	1.250000e-1	MSPC_Peak_140	Kras
Human Phenotype	HP:0100951	Enlarged fossa interpeduncularis	402	9.800255e-2	1.000000e+0	1.000000e+0	9.696697e+0	1.031279e-1	1	3.042121e-4	2.949853e-3	462	1.017004e-1	1.000000e+0	1.000000e+0	9.450088e+0	1.058191e-1	1	4	1.766784e-3	2.500000e-1	MSPC_Peak_70	Ahi1
Human Phenotype	HP:0040073	Abnormal morphology of forearm bone	403	9.827272e-2	1.000000e+0	1.000000e+0	2.303076e+0	1.736808e+0	4	5.123326e-3	1.179941e-2	218	3.296673e-2	1.000000e+0	9.933874e-1	3.286987e+0	1.216920e+0	4	46	7.067138e-3	8.695652e-2	MSPC_Peak_110,MSPC_Peak_149,MSPC_Peak_16,MSPC_Peak_187	B2m,Chd7,Fgf10,Ihh
Human Phenotype	HP:0001488	Bilateral ptosis	404	9.866788e-2	1.000000e+0	1.000000e+0	9.627831e+0	1.038656e-1	1	3.063881e-4	2.949853e-3	371	7.728680e-2	1.000000e+0	1.000000e+0	1.260012e+1	7.936434e-2	1	3	1.766784e-3	3.333333e-1	MSPC_Peak_188	Kif21a
Human Phenotype	HP:0001238	Slender finger	405	9.895000e-2	1.000000e+0	1.000000e+0	2.297249e+0	1.741213e+0	4	5.136322e-3	1.179941e-2	1195	3.542364e-1	1.000000e+0	1.000000e+0	1.608526e+0	1.243375e+0	2	47	3.533569e-3	4.255319e-2	MSPC_Peak_241,MSPC_Peak_245,MSPC_Peak_250,MSPC_Peak_254	Herc1,Smad3
Human Phenotype	HP:0000524	Conjunctival telangiectasia	406	9.951116e-2	1.000000e+0	1.000000e+0	9.541866e+0	1.048013e-1	1	3.091484e-4	2.949853e-3	710	1.711397e-1	1.000000e+0	1.000000e+0	5.400050e+0	1.851835e-1	1	7	1.766784e-3	1.428571e-1	MSPC_Peak_45	Masp1
Human Phenotype	HP:0200151	Cutaneous mastocytosis	407	9.975080e-2	1.000000e+0	1.000000e+0	9.517702e+0	1.050674e-1	1	3.099333e-4	2.949853e-3	121	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_333	Kit
Human Phenotype	HP:0007583	Telangiectasia macularis eruptiva perstans	407	9.975080e-2	1.000000e+0	1.000000e+0	9.517702e+0	1.050674e-1	1	3.099333e-4	2.949853e-3	121	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_333	Kit
Human Phenotype	HP:0007263	Spinocerebellar atrophy	409	9.989584e-2	1.000000e+0	1.000000e+0	9.503133e+0	1.052285e-1	1	3.104084e-4	2.949853e-3	274	5.221091e-2	1.000000e+0	1.000000e+0	1.890018e+1	5.290956e-2	1	2	1.766784e-3	5.000000e-1	MSPC_Peak_219	Atxn1
Human Phenotype	HP:0012715	Profound hearing impairment	410	1.007865e-1	1.000000e+0	1.000000e+0	9.414591e+0	1.062181e-1	1	3.133277e-4	2.949853e-3	462	1.017004e-1	1.000000e+0	1.000000e+0	9.450088e+0	1.058191e-1	1	4	1.766784e-3	2.500000e-1	MSPC_Peak_266	Rdx
Human Phenotype	HP:0003676	Progressive	411	1.010483e-1	1.000000e+0	1.000000e+0	1.707941e+0	4.684004e+0	8	1.381712e-2	2.359882e-2	820	1.940548e-1	1.000000e+0	1.000000e+0	1.440013e+0	5.555504e+0	8	210	1.413428e-2	3.809524e-2	MSPC_Peak_12,MSPC_Peak_13,MSPC_Peak_131,MSPC_Peak_303,MSPC_Peak_334,MSPC_Peak_43,MSPC_Peak_50,MSPC_Peak_51	Gns,Lmnb1,Ndufa10,Opa1,Rbck1,Tbk1,Tnfrsf11a,Uchl1
Human Phenotype	HP:0040068	Abnormality of limb bone	412	1.012082e-1	1.000000e+0	1.000000e+0	1.266894e+0	2.525863e+1	32	7.450924e-2	9.439528e-2	70	1.015987e-2	1.000000e+0	9.534312e-1	1.572830e+0	1.907390e+1	30	721	5.300353e-2	4.160888e-2	MSPC_Peak_110,MSPC_Peak_12,MSPC_Peak_126,MSPC_Peak_136,MSPC_Peak_14,MSPC_Peak_140,MSPC_Peak_142,MSPC_Peak_146,MSPC_Peak_149,MSPC_Peak_15,MSPC_Peak_152,MSPC_Peak_16,MSPC_Peak_164,MSPC_Peak_187,MSPC_Peak_202,MSPC_Peak_203,MSPC_Peak_221,MSPC_Peak_233,MSPC_Peak_234,MSPC_Peak_241,MSPC_Peak_245,MSPC_Peak_25,MSPC_Peak_250,MSPC_Peak_254,MSPC_Peak_27,MSPC_Peak_271,MSPC_Peak_287,MSPC_Peak_294,MSPC_Peak_3,MSPC_Peak_301,MSPC_Peak_45,MSPC_Peak_54	Akt3,B2m,Bbs10,Blm,Bmp2,Ccnd2,Cdh3,Chd7,Col17a1,Ctdp1,Cyp2r1,Dync1h1,Fam111a,Fgf10,Herc1,Ihh,Kras,Masp1,Mycn,Nod2,Papss2,Plod2,Psmb8,Rab33b,Samhd1,Smad3,Tnfrsf11a,Trps1,Tubb3,Twist2
Human Phenotype	HP:0009926	Increased lacrimation	413	1.014222e-1	1.000000e+0	1.000000e+0	9.352336e+0	1.069252e-1	1	3.154134e-4	2.949853e-3	900	2.352201e-1	1.000000e+0	1.000000e+0	3.780035e+0	2.645478e-1	1	10	1.766784e-3	1.000000e-1	MSPC_Peak_14	Col17a1
Human Phenotype	HP:0009834	Abnormality of the proximal phalanges of the hand	414	1.016186e-1	1.000000e+0	1.000000e+0	3.721985e+0	5.373477e-1	2	1.585097e-3	5.899705e-3	211	3.280466e-2	1.000000e+0	1.000000e+0	6.872792e+0	2.910026e-1	2	11	3.533569e-3	1.818182e-1	MSPC_Peak_16,MSPC_Peak_203	Ihh,Trps1
Human Phenotype	HP:0003040	Arthropathy	415	1.017366e-1	1.000000e+0	1.000000e+0	3.719384e+0	5.377234e-1	2	1.586205e-3	5.899705e-3	262	5.152677e-2	1.000000e+0	1.000000e+0	5.400050e+0	3.703669e-1	2	14	3.533569e-3	1.428571e-1	MSPC_Peak_126,MSPC_Peak_232	Hfe,Samhd1
Human Phenotype	HP:0000868	Decreased fertility in females	416	1.019368e-1	1.000000e+0	1.000000e+0	9.302519e+0	1.074978e-1	1	3.171026e-4	2.949853e-3	551	1.254692e-1	1.000000e+0	1.000000e+0	7.560071e+0	1.322739e-1	1	5	1.766784e-3	2.000000e-1	MSPC_Peak_271	Blm
Human Phenotype	HP:0004935	Pulmonary artery atresia	417	1.026204e-1	1.000000e+0	1.000000e+0	9.237108e+0	1.082590e-1	1	3.193480e-4	2.949853e-3	773	1.930742e-1	1.000000e+0	1.000000e+0	4.725044e+0	2.116382e-1	1	8	1.766784e-3	1.250000e-1	MSPC_Peak_127	Pkd1l1
Human Phenotype	HP:0005108	Abnormality of the intervertebral disk	418	1.030992e-1	1.000000e+0	1.000000e+0	9.191806e+0	1.087925e-1	1	3.209220e-4	2.949853e-3	551	1.254692e-1	1.000000e+0	1.000000e+0	7.560071e+0	1.322739e-1	1	5	1.766784e-3	2.000000e-1	MSPC_Peak_254	Smad3
Human Phenotype	HP:0001891	Iron deficiency anemia	419	1.031921e-1	1.000000e+0	1.000000e+0	9.183063e+0	1.088961e-1	1	3.212275e-4	2.949853e-3	640	1.486101e-1	1.000000e+0	1.000000e+0	6.300059e+0	1.587287e-1	1	6	1.766784e-3	1.666667e-1	MSPC_Peak_24	Fas
Human Phenotype	HP:0004348	Abnormality of bone mineral density	420	1.032615e-1	1.000000e+0	1.000000e+0	1.549993e+0	7.096808e+0	11	2.093454e-2	3.244838e-2	240	4.084515e-2	1.000000e+0	1.000000e+0	1.823701e+0	6.031690e+0	11	228	1.943463e-2	4.824561e-2	MSPC_Peak_12,MSPC_Peak_140,MSPC_Peak_186,MSPC_Peak_203,MSPC_Peak_221,MSPC_Peak_232,MSPC_Peak_233,MSPC_Peak_254,MSPC_Peak_27,MSPC_Peak_287,MSPC_Peak_79	Cyp2r1,Fam111a,Hfe,Kras,Plod2,Psmb8,Smad3,Snx10,Stat3,Tnfrsf11a,Trps1
Human Phenotype	HP:0012038	Corneal guttata	421	1.034880e-1	1.000000e+0	1.000000e+0	9.155332e+0	1.092260e-1	1	3.222005e-4	2.949853e-3	274	5.221091e-2	1.000000e+0	1.000000e+0	1.890018e+1	5.290956e-2	1	2	1.766784e-3	5.000000e-1	MSPC_Peak_318	Zeb1
Human Phenotype	HP:0002159	Heparan sulfate excretion in urine	422	1.042856e-1	1.000000e+0	1.000000e+0	9.081353e+0	1.101157e-1	1	3.248252e-4	2.949853e-3	640	1.486101e-1	1.000000e+0	1.000000e+0	6.300059e+0	1.587287e-1	1	6	1.766784e-3	1.666667e-1	MSPC_Peak_51	Gns
Human Phenotype	HP:0045009	Abnormal morphology of the radius	423	1.048150e-1	1.000000e+0	1.000000e+0	2.661543e+0	1.127166e+0	3	3.324972e-3	8.849558e-3	345	6.457222e-2	1.000000e+0	1.000000e+0	3.240030e+0	9.259173e-1	3	35	5.300353e-3	8.571429e-2	MSPC_Peak_149,MSPC_Peak_16,MSPC_Peak_187	B2m,Fgf10,Ihh
Human Phenotype	HP:0006731	Follicular thyroid carcinoma	424	1.048587e-1	1.000000e+0	1.000000e+0	9.028890e+0	1.107556e-1	1	3.267126e-4	2.949853e-3	371	7.728680e-2	1.000000e+0	1.000000e+0	1.260012e+1	7.936434e-2	1	3	1.766784e-3	3.333333e-1	MSPC_Peak_25	Minpp1
Human Phenotype	HP:0006503	Aplasia/hypoplasia involving forearm bones	425	1.051909e-1	1.000000e+0	1.000000e+0	2.245723e+0	1.781164e+0	4	5.254171e-3	1.179941e-2	218	3.296673e-2	1.000000e+0	9.933874e-1	3.286987e+0	1.216920e+0	4	46	7.067138e-3	8.695652e-2	MSPC_Peak_110,MSPC_Peak_149,MSPC_Peak_16,MSPC_Peak_187	B2m,Chd7,Fgf10,Ihh
Human Phenotype	HP:0001741	Phimosis	426	1.063904e-1	1.000000e+0	1.000000e+0	8.891446e+0	1.124676e-1	1	3.317630e-4	2.949853e-3	462	1.017004e-1	1.000000e+0	1.000000e+0	9.450088e+0	1.058191e-1	1	4	1.766784e-3	2.500000e-1	MSPC_Peak_136	Fermt1
Human Phenotype	HP:0010109	Short hallux	427	1.063993e-1	1.000000e+0	1.000000e+0	3.620041e+0	5.524799e-1	2	1.629734e-3	5.899705e-3	333	5.843717e-2	1.000000e+0	1.000000e+0	5.040047e+0	3.968217e-1	2	15	3.533569e-3	1.333333e-1	MSPC_Peak_136,MSPC_Peak_16	Bmp2,Ihh
